Date,NoDur,Durbl,Manuf,Enrgy,Chems,BusEq,Telcm,Utils,Shops,Hlth ,Money,Other,BTC Returns,ETH Returns,XRP Returns
2021-07-20,2.01,3.7,2.91,2.29,2.75,2.01,1.67,1.41,3.01,2.47,1.96,1.96,-4.548874851409971,-3.03029261688748,-1.72235294117647
2021-07-21,1.16,1.09,2.0,4.34,1.23,2.09,1.77,-0.22,1.88,2.35,1.54,1.41,1.32606967164989,1.45742788543641,0.97016794010471
2021-07-22,-1.07,-2.11,-1.22,-1.28,-1.2,-0.62,-0.95,-0.29,-0.71,-1.63,-1.18,-0.75,-0.8070322664891599,-1.6644452016541502,-1.6987038065859699
2021-07-23,0.35,0.34,0.17,-1.47,0.43,0.18,0.11,1.14,0.25,-0.81,0.47,0.13,3.9158209254817002,3.44776664220554,2.00129180525636
2021-07-26,0.95,0.17,0.58,2.89,1.14,-0.01,0.65,0.39,0.91,-1.63,0.52,0.29,3.75484956328668,5.25558234124099,1.38382713789066
2021-07-27,-0.72,-2.02,-0.85,-2.77,-1.52,-1.74,-1.1,0.78,-1.24,-1.09,-0.43,-0.79,-0.90939762479766,0.37968519368642,-1.1201703083183001
2021-07-28,0.27,1.4,1.19,2.01,0.86,2.08,1.01,-0.07,0.17,2.8,0.74,0.93,2.76815982514597,9.820078805628341,3.96878229728709
2021-07-29,0.51,1.53,1.14,1.3,0.85,0.39,-0.35,0.05,1.08,-0.97,0.71,0.85,-2.46747682323483,-4.69160095278026,-1.6070232434123501
2021-07-30,-0.47,-0.78,-0.37,-1.77,-0.63,-0.17,-0.56,-1.04,-0.74,-0.98,-0.52,-0.45,7.4643862939822005,6.934085140049449,3.61892166810813
2021-08-02,1.07,-0.21,-0.65,-1.34,-0.55,0.17,-0.11,0.38,-0.12,0.91,-0.25,0.02,-6.269774820259889,-3.9566927528589204,-3.56006546477809
2021-08-03,-0.05,-0.48,0.7,1.26,2.44,-0.56,-0.65,0.9,0.14,-0.71,0.6,0.24,1.33175946063126,2.9341091962969,0.44337354568464005
2021-08-04,-1.62,-1.94,-2.05,-4.83,-3.07,-0.59,-1.12,-0.57,-2.15,-0.7,-0.54,-1.23,1.49035053823747,0.10118396234197,0.6476341518218
2021-08-05,0.94,1.1,1.16,2.27,1.5,1.27,2.62,0.86,1.48,2.29,1.33,1.37,-1.37851773820498,-1.31099048563656,-0.43418527724665995
2021-08-06,0.39,0.07,0.88,1.22,1.58,0.07,0.04,0.08,0.61,-0.36,1.66,0.3,-0.12263695520871999,0.29405915366731,-0.46547329068362997
2021-08-09,0.26,-0.29,0.03,-0.99,0.59,0.5,-0.13,-0.13,-0.26,0.2,-0.03,-0.04,1.08945868277234,1.3375413294720802,0.15112272181692
2021-08-10,0.58,0.7,1.61,2.55,1.09,-0.93,1.21,0.25,1.73,-1.18,0.55,0.29,0.12948980117710002,0.46607139067271,0.15827022922263
2021-08-11,0.44,0.74,0.7,1.01,0.04,-0.14,0.56,0.44,0.81,-0.47,0.75,0.66,0.24777121338637,-0.5677614763718599,-0.86273038660779
2021-08-12,-0.61,-0.71,-0.49,-1.24,-0.6,-0.16,-1.17,-0.16,-1.07,0.28,-0.49,-0.34,0.7594610876882499,1.0344526596869101,0.45789354071071997
2021-08-13,-0.5,-1.99,-1.18,-3.1,-1.33,-1.11,-0.22,0.38,-1.41,-1.63,-0.54,-0.82,-5.5553010558943505,-6.361931932262809,-6.28664978967892
2021-08-16,-0.6,-1.07,-1.14,-2.52,-1.68,-1.44,-0.98,0.01,-0.81,-2.41,-0.4,-0.95,1.7063530642279199,2.4991264328575897,1.97864663171707
2021-08-17,-1.54,-3.11,-1.92,-1.46,-1.73,-1.71,-1.46,-0.01,-1.99,0.17,-1.03,-1.45,-0.058712139940070004,0.59607352826378,-0.43156919851368003
2021-08-18,-1.1,-0.6,-0.42,-1.95,-0.48,0.01,-0.55,-0.98,-0.34,-0.07,-0.64,-0.45,-0.93389622912587,-2.0066832171668803,-0.7710783537529
2021-08-19,-0.96,-2.21,-1.65,-3.41,-1.82,-1.0,-1.2,-0.32,-0.93,-2.27,-0.91,-1.17,0.68089384691394,-1.7879231889114298,0.76037395486296
2021-08-20,0.9,1.43,1.2,0.93,1.33,1.43,1.88,1.18,1.64,2.13,1.17,1.12,0.9239764861221199,1.9515853507763001,-0.9151980434942799
2021-08-23,0.82,1.77,1.78,5.24,1.38,2.15,1.41,-0.49,1.01,3.73,0.75,1.72,-0.60567606814705,-0.5920639720965699,1.11653364770285
2021-08-24,0.99,2.32,1.22,3.02,1.58,1.53,0.65,-0.14,1.71,1.07,0.38,1.17,-0.72164792345439,-0.3978524779853,-1.28513589087436
2021-08-25,0.27,-0.07,0.29,1.29,0.69,0.46,0.44,0.33,0.35,0.87,0.37,0.55,-1.31560093279274,-2.13823801776901,-2.18216175895776
2021-08-26,-1.45,-0.93,-0.79,-1.04,-0.72,-0.31,-0.84,-0.75,-1.05,-0.48,-0.81,-0.66,0.47719828900030004,0.9403835282570701,0.91546528932575
2021-08-27,2.14,2.24,2.13,5.0,2.39,2.37,2.0,0.99,1.56,2.38,1.9,1.56,-0.30764990320015,-0.12406062725253,-1.53315951016997
2021-08-30,-0.18,-0.34,-0.33,-1.18,-0.75,0.1,1.71,0.03,-0.23,-0.15,-0.81,-0.17,3.7091747519160703,5.91439625451377,1.97295681240221
2021-08-31,0.3,-0.08,-0.14,0.96,0.59,0.3,0.44,0.19,0.0,1.72,0.56,0.46,-0.19753474772544002,0.6633991112106701,-0.31278172615923
2021-09-01,0.64,0.33,-0.01,0.22,0.48,0.35,0.39,1.04,0.37,0.85,0.22,0.28,-3.28202564302787,-3.4282035737276604,-2.33622384912458
2021-09-02,0.04,-0.17,0.77,3.27,0.99,0.78,0.68,0.94,-0.07,1.37,0.15,0.71,-0.52393081907075,-1.19944984281221,-0.38096323997058
2021-09-03,-0.47,-0.9,-0.62,0.18,-0.85,0.13,-0.58,-0.67,-0.54,-1.27,-0.43,-0.11,-1.0998117562784,-1.40653402112503,-0.48973250966342996
2021-09-07,-0.82,-0.6,-1.0,0.25,-0.5,-0.66,-0.68,-1.27,-1.0,-0.46,-0.76,-0.39,-1.28264101185697,-2.92084689092965,-3.1860510816558802
2021-09-08,-0.83,-1.57,-1.16,-1.33,-1.53,-1.53,-0.2,1.28,-1.07,-1.46,-0.75,-0.8,1.08554080548621,1.07076475306793,0.47553687268659
2021-09-09,0.13,0.88,-0.16,1.13,0.67,0.58,-0.41,-0.88,0.03,0.42,-0.1,0.06,0.51700155120757,1.2636955023823802,0.15025944450794002
2021-09-10,-0.34,-0.82,-0.53,0.51,-0.75,-0.67,-1.14,-1.76,-1.16,-0.78,-0.83,-0.51,-0.57515139827242,-0.8237992176384801,-1.1738624319308
2021-09-13,-0.04,1.42,0.59,3.34,0.52,-0.1,0.4,-0.32,-0.05,-0.8,0.71,0.23,0.98853248878816,2.1202377597294397,0.62887017561461
2021-09-14,-1.15,-1.87,-1.8,-2.22,-2.06,-1.4,-2.53,-0.85,-1.6,-1.8,-1.41,-1.06,-1.13688060229814,-0.74475205049119,0.15143148855509
2021-09-15,0.6,0.72,1.22,4.13,0.84,0.61,0.88,0.27,1.19,0.75,0.83,0.63,-0.39575602427306,-1.74597349496758,-0.51228103273044
2021-09-16,0.18,-0.52,-0.94,-1.2,-0.29,0.62,0.03,-1.08,0.69,0.44,-0.23,0.07,0.49722746977318,1.63587123307498,0.9345759643067201
2021-09-17,-0.07,0.94,-0.13,-1.12,-0.64,-0.2,0.39,-0.8,-0.12,1.32,0.68,0.0,-0.64107280113023,-0.61530976544303,-0.5433049929070599
2021-09-20,-1.8,-2.29,-2.27,-3.64,-2.56,-3.12,-2.19,-0.98,-1.88,-3.41,-2.16,-1.93,3.32305643833104,6.08158977742094,6.5247937397564
2021-09-21,-0.13,0.22,-0.41,0.16,0.28,0.18,0.64,-0.33,0.04,1.41,0.0,0.08,-1.31403764351096,-1.0081115195253298,-2.00458855916823
2021-09-22,0.82,1.89,1.48,3.12,1.67,1.68,1.19,0.45,1.62,0.6,1.17,0.88,1.90283599941398,3.1766038079777204,10.77186185523149
2021-09-23,1.04,1.27,1.72,4.25,2.05,1.75,0.93,0.44,1.46,1.66,1.97,1.29,-1.59482311719796,-1.4813526312332201,-0.87057628615075
2021-09-24,-0.24,0.51,-0.53,0.19,-0.51,-0.28,0.62,0.04,-0.18,-1.16,0.37,-0.06,0.009052022711308894,-0.83573742893353,-2.09847059497422
2021-09-27,0.92,1.96,2.02,6.32,2.11,0.08,1.57,0.44,1.65,1.04,2.16,0.83,-0.41450301683976,-0.6335704650459499,1.28113441214703
2021-09-28,-1.15,-2.3,-1.69,-0.62,-1.81,-2.85,-1.27,-1.15,-1.61,-2.67,-1.38,-1.63,0.39125502067984,1.11648848148913,-0.32754159315341996
2021-09-29,0.16,-0.78,-0.08,0.21,-0.23,-0.99,0.18,0.92,0.0,-1.81,0.54,-0.43,-0.35450592559155,-1.04369435422462,-0.97886167335307
2021-09-30,-1.97,-1.38,-1.1,0.1,-0.54,0.12,0.34,-1.18,-2.57,0.55,-0.64,-0.24,-0.004331537576462985,0.25329360010484,0.11783604603368
2021-10-01,0.82,0.64,1.46,3.38,2.13,1.08,1.5,0.41,1.28,-0.1,1.37,1.07,-0.5450155524782601,-0.74432904557726,-0.85408720802202
2021-10-04,-0.76,-0.91,-0.8,3.46,-1.14,-2.67,-0.44,1.62,-0.84,-2.51,-0.35,-1.11,-0.65931089136678,-2.0059424047782803,-1.5539433900858801
2021-10-05,0.35,-0.01,0.64,-0.21,1.11,0.84,-0.67,0.25,0.19,-0.28,0.83,0.33,0.2098616025556,-0.37142380015947,0.12007057717196
2021-10-06,-0.59,-1.57,-1.04,-3.79,-0.99,-0.11,-0.99,0.68,-0.71,-1.05,-0.16,-0.37,0.08356608977502,1.1645349198889698,2.60447613920475
2021-10-07,1.24,2.2,1.63,3.52,1.49,1.64,1.14,-0.02,1.59,1.01,0.98,1.11,0.29235971931333,1.27554751229972,-0.10333732310288
2021-10-08,-0.91,-0.34,-0.52,2.25,-0.08,-0.84,-1.76,-0.41,-0.69,-1.0,0.06,-0.29,-0.23499201650131998,-0.97881457380837,-2.04383897781785
2021-10-11,-0.53,-0.57,-0.52,0.68,0.65,-0.82,-0.68,-0.74,-0.85,0.39,-0.64,-0.64,2.29867885001693,3.7533080727248205,2.0111238675167598
2021-10-12,0.74,1.15,0.59,-0.51,1.03,0.67,0.11,0.59,0.58,1.09,0.17,0.58,1.6050921443329698,7.0092846819189205,2.18807162783434
2021-10-13,0.42,-0.13,0.08,0.13,0.49,1.46,0.09,0.9,0.33,0.58,-0.17,0.23,0.58484892103443,4.7669180441096,2.0831887554868
2021-10-14,1.26,0.84,1.2,0.68,1.28,1.37,0.83,1.24,1.37,0.39,1.08,0.79,-0.461114228921,1.64781489546008,-1.70008249628649
2021-10-15,-0.47,-0.48,0.04,0.0,-0.19,-0.07,-1.05,-0.46,-0.41,-1.15,0.07,-0.14,1.47029760455337,8.89683628234676,4.92675464857512
2021-10-18,0.09,0.36,0.02,1.76,0.22,0.18,-0.53,-1.06,0.87,-1.52,0.06,-0.07,2.35662954756732,1.83743751588323,0.41102043674123
2021-10-19,0.03,0.55,0.52,-0.39,0.19,0.89,1.09,0.76,-0.09,1.11,0.3,0.24,10.96100707382146,3.8335953966736005,4.04219863066965
2021-10-20,0.25,0.57,0.7,1.04,0.7,0.04,1.27,1.16,0.19,0.16,1.12,0.58,-0.71013289257937,-1.51061556998354,2.9529843826675997
2021-10-21,0.69,0.01,-0.23,-2.28,0.27,0.72,-0.3,-0.55,0.68,0.08,-0.09,0.25,1.71948658092977,0.48431871899461004,5.56807760611295
2021-10-22,-0.21,-1.88,-0.37,0.56,-0.54,-0.35,0.0,0.53,-0.43,-1.34,0.33,-0.39,0.09680757576464,5.15280374132054,0.58535874922414
2021-10-25,0.91,1.18,0.65,2.35,0.71,1.05,0.48,0.45,1.46,0.15,0.41,0.99,1.9102587010254801,3.27807996088924,5.88168116773637
2021-10-26,-0.43,-1.44,-1.03,-0.24,0.23,-0.67,-1.14,-0.09,-0.62,0.15,-0.47,0.07,3.8515234281682997,11.47287389932205,11.82870272580551
2021-10-27,-1.73,-1.22,-1.37,-3.88,-1.12,-1.45,-1.71,-1.0,-1.95,-1.37,-1.86,-1.24,-6.00342655759016,-3.77154612372589,-0.85207577863509
2021-10-28,1.38,2.75,1.92,0.77,1.74,1.57,0.8,0.48,1.52,1.88,1.35,1.01,1.7436321777175998,4.2149003171452195,7.96971450557204
2021-10-29,-0.02,-0.15,0.12,-0.85,0.16,0.51,-0.68,-0.67,0.49,-0.31,0.14,-0.14,-0.35972612986107,0.92683589664184,-3.04801189169737
2021-11-01,1.83,3.64,2.22,2.71,2.4,1.92,2.89,1.08,2.35,3.08,1.93,1.99,4.82897617516733,3.00482801375139,0.93778836030049
2021-11-02,-0.45,-0.34,-0.06,-1.4,0.53,0.11,-0.24,-0.29,-0.06,0.64,-0.1,0.04,0.27880236605835,-1.6505944076137697,0.0900129187846
2021-11-03,1.76,1.43,1.09,-0.11,1.84,0.9,0.62,0.23,2.88,1.99,1.39,0.86,-1.51361808608638,-3.91154056528482,-2.93823575291002
2021-11-04,-0.2,-0.49,-0.02,-0.94,-0.9,0.05,-0.67,-0.59,0.01,-0.4,-0.55,-0.14,1.3151196120374,3.81397307162172,-0.21787583100434998
2021-11-05,1.1,-0.02,1.55,2.33,1.78,0.07,1.47,1.37,1.47,-0.5,1.18,0.97,-0.66621009737088,-0.7276661870967199,-1.82605645130962
2021-11-08,-0.22,0.75,2.02,0.9,1.57,1.0,0.27,-1.01,-0.14,-0.03,0.19,0.75,1.7332698670629199,1.21883688930486,2.08069991008286
2021-11-09,0.13,-0.42,-0.67,-0.17,-0.38,-0.26,-0.1,0.06,0.46,-1.36,-0.37,-0.22,-3.93653439156483,-3.91613947225364,-3.4650148197932196
2021-11-10,-0.68,-1.58,-1.2,-4.04,-1.01,-2.0,-0.82,0.5,-1.21,-2.07,-0.19,-1.3,1.5284938573538,2.79720083357235,0.16909170440644
2021-11-11,1.19,1.56,1.13,0.82,1.49,0.54,0.43,0.18,0.83,0.07,0.33,0.58,1.71950151113047,9.64585408036162,4.5193618351194
2021-11-12,0.19,0.78,0.59,-0.63,0.71,0.95,-0.35,-0.24,0.69,-0.01,-0.15,0.52,-0.12955213149429,2.01893926910585,0.86095462257869
2021-11-15,-0.19,1.23,-0.37,-0.45,-0.93,-0.37,-0.06,1.2,-0.18,-1.41,0.02,-0.04,0.82273947659194,-0.9243090532024301,-0.23636794063724
2021-11-16,0.08,0.06,-0.03,-0.62,-0.52,-0.1,-2.09,-0.67,0.28,-0.7,-0.19,-0.17,0.22843551383792998,0.09961849763249,1.27844430929824
2021-11-17,-0.91,-1.21,-0.85,-2.94,-1.32,-1.18,0.36,-0.12,-1.39,-1.71,-0.82,-0.74,3.04048264481104,-0.98098255843402,3.7150874031349903
2021-11-18,-1.02,-1.79,-1.01,-1.53,-0.75,-1.83,-2.33,-0.62,-0.1,-2.52,-0.27,-1.38,-2.14754614652196,-1.3647292197162602,-3.64079021169441
2021-11-19,-1.27,-0.68,-0.83,-4.15,-1.21,-0.78,-1.34,0.08,-1.5,-0.55,-0.76,-0.48,-1.9426708460436901,-4.06107674563539,-4.30619376820599
2021-11-22,0.52,0.01,0.05,1.21,-0.25,-2.38,-0.73,0.86,0.23,-2.54,0.56,-0.72,1.02131293414997,2.45434249780671,0.8017319982257
2021-11-23,-0.47,-1.34,-0.38,3.04,-0.21,-0.82,-0.87,0.39,-0.85,-0.13,0.44,-0.45,-2.40675078039106,-6.558798361324519,-4.06428727933576
2021-11-24,0.16,0.3,0.2,1.3,0.02,1.19,0.12,-0.04,-0.38,2.0,-0.04,0.64,0.77063636215832,1.72406761817136,2.08919503616695
2021-11-26,-2.23,-2.67,-2.77,-5.03,-2.68,-2.05,-2.45,-2.21,-2.53,-2.31,-3.28,-2.01,-0.14533293195752,-1.12437037063308,-0.40482010814896
2021-11-29,-0.61,-1.23,-0.56,0.59,0.1,0.41,-0.59,0.57,-0.89,-1.59,-0.42,-0.39,0.94084423653999,4.28215858744018,1.3416924560605699
2021-11-30,-1.91,-2.0,-2.08,-2.73,-2.83,-1.97,-2.74,-2.92,-2.44,0.01,-1.66,-1.48,-3.4690018052304996,-5.91535007034882,-3.90297435865727
2021-12-01,-1.9,-2.05,-2.01,-3.79,-2.03,-2.99,-3.2,-0.24,-2.48,-3.98,-0.84,-2.08,1.07537450633314,0.64194823692322,-0.15687859001854002
2021-12-02,1.84,1.6,2.27,2.75,1.84,1.41,3.47,1.65,2.29,1.42,2.47,1.73,-1.43593840370401,-0.99193586214226,-4.67763420528271
2021-12-03,-0.99,-2.39,-1.65,-1.86,-1.84,-2.78,-0.52,0.53,-1.51,-4.28,-1.55,-1.7,1.93495406143202,3.46076991213823,2.84865691189111
2021-12-06,1.63,1.98,1.77,3.08,2.26,1.33,1.23,1.97,2.51,1.16,1.53,1.9,-0.30872658111327,1.02224626370863,0.9009515302274
2021-12-07,1.9,2.16,1.77,3.73,2.15,3.68,0.87,0.59,2.05,4.73,0.74,1.52,1.7784220187846402,7.1199584696306,3.11005015856202
2021-12-08,0.68,2.53,1.13,0.93,1.18,1.69,0.05,0.47,0.63,2.15,0.27,1.47,-0.2620119670643,1.56024457333414,-0.4480025102545
2021-12-09,-1.42,-2.3,-1.67,-2.07,-1.26,-2.52,-1.67,-0.8,-1.38,-3.35,-1.02,-1.26,2.4797762089964404,9.6470057958041,4.9438161603080495
2021-12-10,-0.03,-0.24,-0.2,0.64,0.52,-0.39,-0.1,0.21,-0.37,-1.43,0.34,-0.51,-4.64847194881287,-7.7583618820758895,-6.50498679135502
2021-12-13,-0.74,-1.83,-1.69,-3.39,-2.63,-1.54,-1.26,0.06,-2.35,-1.15,-1.44,-1.56,-10.23947612464131,-12.355353923821399,-10.808396104906889
2021-12-14,-0.31,-1.41,-1.12,-1.56,-1.16,-1.54,-0.85,-0.45,-0.53,-2.47,0.02,-0.97,2.60135557626288,0.66616562604993,3.7728134368368997
2021-12-15,0.67,0.69,1.11,0.8,1.73,1.77,0.07,1.47,0.83,2.31,0.76,0.71,-3.2558235028911398,-13.646435756459379,-7.109112044955911
2021-12-16,-0.83,-1.68,-1.08,-0.5,-1.26,-2.38,0.09,0.7,-1.95,-1.87,0.0,-1.09,1.08936964098134,5.39945103689289,1.27854637006274
2021-12-17,0.14,0.19,-0.15,-0.61,-0.54,1.31,0.67,-0.75,0.53,3.17,-0.78,0.34,0.86779049840981,-0.19492226211732,0.59942368963421
2021-12-20,-2.0,-2.38,-2.31,-1.77,-1.92,-1.61,-2.11,-0.44,-2.13,-0.62,-1.58,-1.36,-2.29563062647756,-4.2734656668747695,-2.23847223440873
2021-12-21,2.1,2.29,2.95,4.21,2.17,3.32,2.99,0.44,2.99,1.63,2.06,2.33,1.09392363499072,4.00113138512598,1.2063210333439
2021-12-22,0.53,1.36,0.89,0.91,0.47,0.82,0.59,0.57,0.69,0.23,0.76,0.71,1.1793293850096098,4.8394752516976505,1.63641687056526
2021-12-23,0.73,1.74,0.9,-0.09,0.84,0.97,0.58,0.17,0.95,1.66,0.9,0.91,0.36452631180188,1.7912673086462,-0.09772978339015
2021-12-27,0.66,-0.07,1.02,3.07,0.86,0.59,-0.15,0.51,0.96,-2.21,0.76,0.36,0.39665605593408004,3.33271026895611,1.85867012105678
2021-12-28,-0.15,-0.53,-0.36,-1.19,-0.07,-1.61,-0.4,0.61,-0.51,-2.18,-0.02,-0.55,-1.1340078630605301,-5.58213874501701,-2.4264189998674803
2021-12-29,0.02,-0.97,-0.06,-0.73,0.55,-0.67,-0.81,0.47,0.25,-1.16,-0.06,-0.35,3.45883839286778,3.2001674931409103,1.87178891464163
2021-12-30,0.53,0.95,0.19,-0.9,0.34,0.99,1.23,0.37,0.75,1.81,-0.15,0.42,1.08711771903136,-3.29464164811438,-1.0055759804848199
2021-12-31,0.0,-0.27,0.3,0.05,0.13,-0.58,-1.08,0.24,-0.02,-0.63,0.05,0.06,1.64818844440135,0.26671571706384,1.63912778004282
2022-01-03,1.1,2.49,1.38,5.37,1.56,1.57,2.33,-0.19,0.93,4.31,0.88,1.04,-0.23612995663134,6.34394758227228,1.7538971802044798
2022-01-04,0.18,1.04,1.05,3.37,0.51,-1.56,0.01,-0.18,0.1,-2.51,0.95,0.04,-0.04022559871478,-1.1965201952840299,-0.58962027249093
2022-01-05,-2.1,-2.82,-1.7,-2.37,-2.02,-3.99,-2.37,-0.47,-2.71,-4.77,-1.03,-2.45,1.36835457314439,0.3069586260487,0.4024568220152
2022-01-06,0.13,-0.14,0.3,2.68,-0.45,-0.14,0.39,-0.15,0.4,-1.1,1.28,-0.42,-1.4067993350005499,-3.7587234212988,-1.97563705373799
2022-01-07,-0.64,-0.99,-0.71,-0.23,-0.18,-1.26,1.3,0.42,-1.31,-1.64,0.55,-0.65,-4.35180018552262,-7.887489895061631,-5.91911462304696
2022-01-10,-1.21,-1.45,-0.94,-0.91,-1.39,-0.35,-0.83,-0.76,-1.18,-0.24,-0.37,-0.73,0.72833400259153,0.79497155535095,0.55097028812176
2022-01-11,0.8,1.25,1.12,4.23,1.59,2.15,1.0,-0.49,0.91,1.47,0.4,1.11,-2.77339799727245,-6.78857935560225,-5.2249853967767805
2022-01-12,-0.24,-0.48,0.06,1.08,0.07,-0.49,-0.17,0.18,-0.81,-2.25,-0.07,-0.47,5.01532820661649,8.79409986695924,5.2815964553152694
2022-01-13,0.19,-0.21,-0.19,-1.56,-0.54,-2.6,0.13,0.06,-0.31,-2.81,-0.01,-0.73,-0.62592187475608,0.8093951580075001,3.8715379856289105
2022-01-14,-0.27,-0.82,-0.2,2.67,-0.28,-0.4,-0.6,0.16,-1.32,0.92,0.1,-0.38,0.54248921990014,0.93838648268711,0.09837937048904
2022-01-18,-1.64,-2.77,-2.23,-0.87,-2.2,-3.05,-2.46,-1.17,-2.31,-4.55,-1.59,-2.08,0.22831856976196999,0.54865660643128,0.24570054808041
2022-01-19,-0.83,-2.56,-1.49,-1.36,-0.69,-1.45,-0.67,-0.34,-0.92,-1.1,-1.48,-1.01,-0.60896098524217,-0.63761547981245,-0.3678592833889
2022-01-20,-2.09,-2.68,-1.88,-3.35,-2.11,-1.15,-1.81,-0.75,-2.43,-1.63,-1.36,-1.08,1.26043569779159,1.2946190125610701,0.54369751274774
2022-01-21,-1.28,-2.47,-2.37,-3.69,-2.04,-3.14,-2.18,-0.49,-1.85,-3.18,-1.3,-1.97,-0.55464644834646,0.05016740848944,-0.57282981925973
2022-01-24,1.22,1.35,1.07,1.58,0.51,1.24,1.23,-0.3,3.33,0.91,0.93,0.84,-1.53033703001788,-1.87031283543336,-1.4620497539419999
2022-01-25,-1.16,-1.02,-0.85,3.9,-0.46,-2.15,0.01,-0.4,-0.93,-0.17,-0.25,-0.66,-0.40941414354315,-1.9724981771408598,-1.73432103583675
2022-01-26,-1.61,-1.31,-0.91,-0.92,-1.66,-0.98,-1.83,-0.51,-1.73,-1.85,-0.67,-1.12,-0.25194375739971003,0.08178531913418001,-0.5035921220143801
2022-01-27,-1.17,-2.53,-2.01,-1.38,-1.06,-2.69,-0.43,-0.02,-1.44,-4.27,-1.26,-2.04,1.13991994270221,1.7479160421163198,6.33086631092669
2022-01-28,1.22,1.16,1.05,0.72,0.88,2.71,2.37,1.43,1.33,2.6,0.89,1.15,1.15990321127716,0.39077116348224994,1.26410048358609
2022-01-31,2.5,5.17,2.8,1.38,3.13,5.47,2.03,1.08,3.19,6.12,1.6,3.18,-1.7504646058134,-3.71258036414503,-2.18286908203766
2022-02-01,1.03,1.67,1.53,4.24,1.93,1.3,1.0,-0.63,1.59,2.09,0.83,1.26,0.60882710901424,0.29130036979352003,1.30349096568409
2022-02-02,-0.54,-2.15,-0.66,-0.09,-0.21,-1.78,-0.89,0.56,-1.26,-3.33,-0.38,-1.02,2.31247089251245,2.62061503951738,1.17285212633482
2022-02-03,-1.97,-2.1,-2.01,-1.22,-2.59,-2.75,-0.86,-0.88,-1.89,-2.96,-0.73,-1.72,1.36292365970629,4.2262747082040395,0.8100959111080899
2022-02-04,0.2,0.49,-0.05,1.67,-0.24,2.44,0.41,-0.42,0.26,1.51,0.89,0.34,2.09593023127527,1.47080023663426,0.31519865333402
2022-02-07,0.62,-0.48,0.07,-0.62,0.13,0.26,0.5,0.08,0.34,1.46,0.27,0.54,0.77742124166433,1.12529210177207,0.5619534683448401
2022-02-08,1.89,2.1,1.87,-2.61,1.28,1.64,1.15,0.11,2.47,0.04,1.49,1.39,1.50367980790231,3.3558494889834796,0.28429558816229
2022-02-09,1.7,2.42,1.71,2.53,2.09,2.73,2.01,0.47,1.78,3.27,0.02,1.79,-1.12037903124665,-1.6868634189934302,-0.047961045450850004
2022-02-10,-1.07,-2.04,-1.62,0.19,-0.66,-1.71,-0.88,-2.21,-1.48,-1.74,-0.65,-1.41,0.03157232305546,-0.4477354199579,-2.68216589369351
2022-02-11,-0.79,-2.01,-1.08,4.15,-1.33,-2.53,-0.5,0.53,-1.12,-2.38,-0.62,-1.31,0.57607711673501,-0.53815328156573,-1.40630574166147
2022-02-14,-0.47,-0.65,-0.25,-1.42,-1.41,-0.4,-0.63,-0.74,-0.91,-1.81,-0.79,-0.38,-1.5069273087503599,-2.9707437265190597,-2.2350954155390497
2022-02-15,1.83,3.62,2.55,-0.13,3.1,3.93,2.52,-0.02,2.86,4.16,2.01,2.36,0.31777181254826,0.71728961371237,0.20295792160277998
2022-02-16,0.16,-0.27,0.65,0.37,0.37,-0.45,-1.08,0.38,-0.18,-0.29,0.33,0.34,1.10280588539155,2.53696820241076,0.53708402567298
2022-02-17,-1.67,-2.41,-1.78,-0.17,-0.93,-2.8,-2.61,-0.02,-2.07,-3.77,-1.78,-0.58,2.25263118507079,0.45527803477134,1.54360585022432
2022-02-18,-0.66,-1.89,-0.72,-1.45,-0.77,-1.97,-1.42,-0.4,-0.72,-1.67,-0.03,-1.19,1.48439193249814,-2.84224637803388,-0.97209773320776
2022-02-22,-1.23,-2.02,-1.87,-0.84,-2.2,-2.0,-1.81,-0.43,-2.88,-1.75,-1.0,-1.73,7.614375520341319,6.24512747235048,3.30167668273166
2022-02-23,-1.38,-0.68,-1.41,2.58,-0.91,-2.57,-1.46,-1.06,-1.94,-2.63,-1.21,-1.46,1.1089019970212,5.50320236558519,2.06347469168395
2022-02-24,0.62,2.58,1.62,2.05,1.6,4.25,2.08,1.45,2.55,3.66,-0.31,2.13,-0.26494544392426,-0.96823302083347,-0.75075899270429
2022-02-25,2.3,1.84,2.29,1.15,2.53,1.84,2.24,2.86,2.47,1.62,2.43,1.66,1.36506131750318,0.65669514237294,0.60892249120705
2022-02-28,-0.24,-0.19,0.73,4.02,1.09,1.08,0.75,1.06,0.37,0.18,-0.4,0.17,-0.58657541398662,-1.5128433756102602,-1.2549281489452602
2022-03-01,-1.67,-2.23,-2.06,1.13,-1.86,-1.81,-0.99,-1.19,-1.74,-0.03,-2.83,-1.16,0.33822140147401,-3.03518668548226,-1.78702954586271
2022-03-02,2.29,2.63,2.7,3.26,1.94,1.5,1.49,1.73,2.7,0.98,2.45,1.52,4.42799020752324,2.56639610404703,1.6932838297700699
2022-03-03,-1.16,-1.53,-0.42,-0.24,-0.44,-2.35,-0.49,1.17,-1.08,-2.35,-0.43,-1.23,-2.80450753544577,-3.79861272418592,-2.78134317682006
2022-03-04,-1.8,-2.99,-1.49,6.53,-2.23,-2.63,-2.41,2.01,-1.63,-2.0,-1.68,-1.43,1.2553242153156599,-0.49418514259725,-1.4520184917066
