Date,NoDur,Durbl,Manuf,Enrgy,Chems,BusEq,Telcm,Utils,Shops,Hlth ,Money,Other
2018-03-22,-0.011699999999999999,-0.022099999999999998,-0.0262,-0.0279,-0.023,-0.0195,-0.0132,-0.0015,-0.017,-0.015,-0.019799999999999998,-0.0158
2018-03-23,-0.0089,-0.019799999999999998,-0.0158,-0.0066,-0.014199999999999999,-0.0195,-0.018000000000000002,-0.0161,-0.012,-0.0183,-0.020499999999999997,-0.0152
2018-03-26,0.0127,0.016,0.016200000000000003,0.009399999999999999,0.0103,0.0155,0.015700000000000002,0.013600000000000001,0.0175,0.0066,0.019299999999999998,0.0137
2018-03-27,-0.0059,-0.0126,-0.0147,-0.0258,-0.006999999999999999,-0.0223,-0.0103,0.0064,-0.0111,-0.0298,-0.0131,-0.014199999999999999
2018-03-28,0.0026,-0.0016,-0.0042,-0.0132,-0.0066,-0.015,-0.0077,0.004,0.005699999999999999,-0.0121,0.0052,-0.0036
2018-03-29,0.0067,0.0098,0.0125,0.0268,0.0076,0.015600000000000001,0.0018,0.004699999999999999,0.0095,0.008100000000000001,0.0033,0.0131
2018-04-02,-0.0173,-0.023799999999999998,-0.0225,-0.0305,-0.0208,-0.021099999999999997,-0.0276,-0.0139,-0.0271,-0.0216,-0.0149,-0.0199
2018-04-03,0.0103,0.0077,0.0125,0.0078000000000000005,0.0089,0.0042,0.014199999999999999,0.0089,0.011699999999999999,0.0028000000000000004,0.0072,0.0102
2018-04-04,0.016200000000000003,0.009000000000000001,0.0103,0.0013,0.0068000000000000005,0.0118,0.0139,0.0016,0.0215,0.0242,0.0098,0.013300000000000001
2018-04-05,0.0086,0.0138,0.0137,0.029300000000000003,0.0175,0.0072,0.0083,0.0095,0.0105,-0.0027,0.004699999999999999,0.0129
2018-04-06,-0.008199999999999999,-0.0195,-0.0179,-0.026000000000000002,-0.0169,-0.0171,-0.0064,-0.008,-0.013600000000000001,-0.0197,-0.0146,-0.016399999999999998
2018-04-09,-0.0013,-0.0013,-0.0025,-0.0044,-0.003,0.0012,-0.0029,0.0003,-0.0049,0.0045000000000000005,-0.0014000000000000002,-0.0037
2018-04-10,0.008199999999999999,0.015,0.0202,0.040999999999999995,0.0127,0.0191,0.013600000000000001,0.0004,0.015700000000000002,0.0226,0.0115,0.017
2018-04-11,-0.0034000000000000002,-0.0039000000000000003,-0.0002,0.0189,-0.0016,0.004,0.0016,0.0018,0.0008,0.0066,-0.0023,0.0017000000000000001
2018-04-12,0.003,0.0033,0.0079,-0.0012,0.0074,0.0106,-0.0012,-0.011200000000000002,0.0032,0.0127,0.0085,0.004
2018-04-13,-0.0009,0.0006,-0.0008,0.0088,0.0016,-0.0034999999999999996,-0.0076,0.0048,-0.0070999999999999995,-0.0038,-0.006500000000000001,-0.0021
2018-04-16,0.006500000000000001,0.0177,0.0074,0.0017000000000000001,0.0101,0.0067,0.0125,0.0159,0.0126,-0.0044,0.006500000000000001,0.0109
2018-04-17,0.0043,0.006500000000000001,0.0097,0.009899999999999999,0.0096,0.0158,0.0129,0.0104,0.0079,0.0176,0.0002,0.0073
2018-04-18,-0.0018,-0.0002,0.0043,0.0351,0.0123,0.0026,0.0046,-0.003,0.0025,-0.0011,-0.0016,0.0064
2018-04-19,-0.0105,-0.013600000000000001,-0.0064,-0.0024,-0.0137,-0.0098,-0.0034000000000000002,-0.0011,-0.011000000000000001,-0.0106,0.0066,-0.0045000000000000005
2018-04-20,-0.0126,-0.0042,-0.0069,-0.0088,-0.0085,-0.0060999999999999995,-0.0097,-0.0044,-0.0096,-0.0044,0.0001,-0.0078000000000000005
2018-04-23,0.0033,-0.0072,-0.0062,0.0027,-0.0076,-0.0064,-0.0032,0.004699999999999999,0.0006,-0.0108,0.0027,-0.0008
2018-04-24,-0.003,-0.0174,-0.0129,-0.0159,-0.0125,-0.0091,-0.004699999999999999,0.004,-0.0005,-0.0101,0.0023,-0.009300000000000001
2018-04-25,0.0021,0.0005,-0.0008,0.0006,0.003,-0.005600000000000001,0.0078000000000000005,0.0,0.0029,-0.0006,-0.004,0.0002
2018-04-26,0.0048,0.0053,-0.0008,0.0129,0.0027,0.0078000000000000005,-0.0032,0.0138,0.0068000000000000005,0.0085,0.0,0.0015
2018-04-27,0.0012,-0.0088,-0.0038,-0.0109,-0.0036,-0.0051,-0.0138,0.0043,0.0048,0.005699999999999999,0.0004,0.0018
2018-04-30,-0.0076,-0.0087,-0.011000000000000001,0.0043,-0.014199999999999999,-0.0046,-0.0134,-0.0034999999999999996,-0.0102,-0.0113,-0.0063,-0.009000000000000001
2018-05-01,-0.0060999999999999995,0.0019,-0.0009,-0.0025,-0.0022,0.0077,-0.0049,0.0024,-0.0017000000000000001,0.011399999999999999,0.0042,0.0023
2018-05-02,-0.0046,0.0021,0.0029,0.012,0.0018,0.0048,0.0054,-0.0001,0.0037,0.0078000000000000005,-0.0012,0.0034999999999999996
2018-05-03,-0.0079,-0.006999999999999999,-0.0062,-0.016399999999999998,-0.0074,-0.0005,-0.0084,0.0024,-0.011899999999999999,-0.013500000000000002,-0.0064,-0.0023
2018-05-04,0.015300000000000001,0.0128,0.0129,0.015,0.012199999999999999,0.0115,0.0178,0.008100000000000001,0.015,0.0131,0.0103,0.0096
2018-05-07,0.006,0.008,0.0092,0.0105,-0.001,0.0084,0.0045000000000000005,-0.0017000000000000001,-0.0017000000000000001,0.0091,0.0023,0.0070999999999999995
2018-05-08,0.0021,0.0005,0.005600000000000001,0.0104,0.0007000000000000001,0.0068000000000000005,-0.0216,-0.017,0.0042,-0.0022,0.004699999999999999,0.0074
2018-05-09,0.0026,0.0011,0.0063,0.0253,0.0072,0.0087,0.0015,-0.0022,0.0003,0.0092,0.0051,-0.0027
2018-05-10,0.0023,0.018600000000000002,0.0069,0.0043,0.0006,0.0073,0.0146,0.0102,0.0028000000000000004,-0.0046,0.0034000000000000002,0.0005
2018-05-11,0.0005,0.0085,0.0021,-0.0053,-0.0033,-0.0028000000000000004,0.0014000000000000002,0.0009,0.0043,0.0097,-0.0008,0.0034000000000000002
2018-05-14,-0.0048,-0.0006,-0.0011,0.0051,0.0025,-0.0037,-0.003,-0.0055000000000000005,0.002,0.013600000000000001,-0.0063,-0.0014000000000000002
2018-05-15,0.0034000000000000002,-0.0002,-0.0015,0.0029,-0.0024,-0.0034000000000000002,-0.0002,-0.0072,0.0023,0.0006,0.0044,-0.0042
2018-05-16,0.0097,0.0129,0.011000000000000001,0.0067,0.0060999999999999995,0.0049,0.009399999999999999,-0.0045000000000000005,0.011699999999999999,0.0078000000000000005,0.0045000000000000005,0.0066
2018-05-17,0.0046,0.0070999999999999995,0.009899999999999999,0.0316,0.0104,0.0048,0.0009,-0.0036,0.0051,0.0053,0.0098,0.0070999999999999995
2018-05-18,-0.0028000000000000004,0.005,0.0023,-0.005,0.0009,0.0016,-0.0004,0.0004,-0.0028000000000000004,0.0046,-0.0015,0.0040999999999999995
2018-05-21,0.0025,0.0052,0.008,0.0168,0.039,0.0023,0.002,0.0054,0.0055000000000000005,-0.0104,0.0074,0.0085
